transaction_id,item_id
session_08586,doc_0476
session_08587,doc_0890
session_08587,doc_0889
session_08587,doc_0879
session_08588,doc_0013
session_08588,doc_0043
session_08588,doc_0063
session_08588,doc_0077
session_08588,doc_0027
session_08589,doc_0434
session_08590,doc_0267
session_08590,doc_0293
session_08590,doc_0280
session_08591,doc_0919
session_08591,doc_0885
session_08591,doc_0695
session_08592,doc_0385
session_08593,doc_0778
session_08593,doc_0732
session_08593,doc_0754
session_08593,doc_0779
session_08593,doc_0760
session_08593,doc_0802
session_08594,doc_0493
session_08594,doc_0502
session_08595,doc_0754
session_08595,doc_0782
session_08595,doc_0758
session_08595,doc_0802
session_08595,doc_0752
session_08595,doc_0757
session_08596,doc_0337
session_08596,doc_0367
session_08597,doc_0565
session_08598,doc_0673
session_08598,doc_0654
session_08598,doc_0656
session_08598,doc_0373
session_08599,doc_0011
session_08599,doc_0194
session_08600,doc_0911
session_08600,doc_0889
session_08600,doc_0927
session_08600,doc_0928
session_08600,doc_0917
session_08600,doc_0235
session_08601,doc_0086
session_08602,doc_0843
session_08602,doc_0762
session_08603,doc_0757
session_08603,doc_0750
session_08603,doc_0518
session_08604,doc_0656
session_08604,doc_0658
session_08604,doc_0689
session_08604,doc_0902
session_08605,doc_0565
session_08605,doc_0517
session_08605,doc_0235
session_08606,doc_0179
session_08606,doc_0146
session_08606,doc_0121
session_08606,doc_0011
session_08607,doc_0563
session_08608,doc_0641
session_08608,doc_0617
session_08608,doc_0181
session_08609,doc_0036
session_08610,doc_0543
session_08611,doc_0305
session_08611,doc_0322
session_08611,doc_0308
session_08611,doc_0148
session_08612,doc_0430
session_08612,doc_0416
session_08612,doc_0896
session_08613,doc_0732
session_08614,doc_0235
session_08614,doc_0238
session_08614,doc_0439
session_08615,doc_0852
session_08615,doc_0870
session_08616,doc_0931
session_08616,doc_0909
session_08616,doc_0673
session_08617,doc_0306
session_08617,doc_0903
session_08618,doc_0840
session_08618,doc_0804
session_08619,doc_0914
session_08619,doc_0917
session_08619,doc_0915
session_08619,doc_0928
session_08620,doc_0331
session_08620,doc_0404
session_08621,doc_0904
session_08621,doc_0905
session_08621,doc_0903
session_08621,doc_0518
session_08622,doc_0592
session_08623,doc_0381
session_08623,doc_0339
session_08623,doc_0332
session_08623,doc_0487
session_08623,doc_0471
session_08624,doc_0239
session_08625,doc_0318
session_08626,doc_0644
session_08626,doc_0627
session_08627,doc_0843
session_08628,doc_0098
session_08628,doc_0068
session_08629,doc_0542
session_08629,doc_0489
session_08629,doc_0754
session_08629,doc_0757
session_08630,doc_0222
session_08631,doc_0564
session_08632,doc_0392
session_08632,doc_0369
session_08633,doc_0350
session_08633,doc_0400
session_08633,doc_0368
session_08633,doc_0331
session_08634,doc_0502
session_08635,doc_0068
session_08636,doc_0752
session_08636,doc_0763
session_08636,doc_0750
session_08636,doc_0757
session_08637,doc_0871
session_08638,doc_0769
session_08638,doc_0775
session_08638,doc_0648
session_08639,doc_0757
session_08639,doc_0617
session_08640,doc_0912
session_08640,doc_0914
session_08640,doc_0926
session_08640,doc_0335
session_08640,doc_0373
session_08641,doc_0443
session_08641,doc_0469
session_08641,doc_0617
session_08642,doc_0120
session_08643,doc_0063
session_08643,doc_0019
session_08644,doc_0502
session_08644,doc_0518
session_08644,doc_0068
session_08645,doc_0102
session_08646,doc_0683
session_08646,doc_0917
session_08647,doc_0754
session_08647,doc_0762
session_08648,doc_0041
session_08648,doc_0031
session_08648,doc_0087
session_08648,doc_0018
session_08648,doc_0653
session_08649,doc_0633
session_08649,doc_0601
session_08650,doc_0382
session_08651,doc_0246
session_08651,doc_0258
session_08652,doc_0679
session_08652,doc_0689
session_08653,doc_0870
session_08653,doc_0864
session_08653,doc_0821
session_08653,doc_0914
session_08654,doc_0795
session_08654,doc_0755
session_08654,doc_0626
session_08654,doc_0594
session_08655,doc_0589
session_08655,doc_0584
session_08656,doc_0754
session_08657,doc_0664
session_08658,doc_0810
session_08659,doc_0569
session_08659,doc_0590
session_08659,doc_0565
session_08659,doc_0234
session_08659,doc_0261
session_08660,doc_0362
session_08660,doc_0916
session_08661,doc_0852
session_08661,doc_0870
session_08662,doc_0041
session_08662,doc_0031
session_08662,doc_0038
session_08662,doc_0069
session_08663,doc_0868
session_08663,doc_0317
session_08664,doc_0314
session_08664,doc_0268
session_08664,doc_0148
session_08665,doc_0900
session_08665,doc_0890
session_08665,doc_0331
session_08666,doc_0331
session_08667,doc_0331
session_08667,doc_0333
session_08667,doc_0138
session_08668,doc_0148
session_08668,doc_0291
session_08669,doc_0730
session_08669,doc_0752
session_08670,doc_0891
session_08670,doc_0884
session_08670,doc_0905
session_08670,doc_0904
session_08670,doc_0676
session_08670,doc_0663
session_08671,doc_0182
session_08671,doc_0120
session_08672,doc_0672
session_08672,doc_0398
session_08673,doc_0453
session_08673,doc_0413
session_08673,doc_0469
session_08674,doc_0373
session_08675,doc_0068
session_08676,doc_0093
session_08676,doc_0027
session_08676,doc_0037
session_08677,doc_0553
session_08677,doc_0845
session_08678,doc_0169
session_08679,doc_0243
session_08679,doc_0201
session_08679,doc_0430
session_08679,doc_0437
session_08680,doc_0493
session_08680,doc_0517
session_08680,doc_0518
session_08680,doc_0504
session_08681,doc_0518
session_08681,doc_0675
session_08682,doc_0337
session_08682,doc_0047
session_08683,doc_0412
session_08684,doc_0148
session_08685,doc_0229
session_08685,doc_0235
session_08686,doc_0654
session_08686,doc_0651
session_08687,doc_0201
session_08687,doc_0439
session_08688,doc_0870
session_08689,doc_0786
session_08689,doc_0728
session_08689,doc_0121
session_08689,doc_0120
session_08690,doc_0179
session_08690,doc_0286
session_08691,doc_0206
session_08691,doc_0229
session_08691,doc_0437
session_08692,doc_0763
session_08692,doc_0732
session_08693,doc_0857
session_08693,doc_0586
session_08694,doc_0420
session_08694,doc_0444
session_08695,doc_0795
session_08696,doc_0618
session_08696,doc_0613
session_08697,doc_0229
session_08698,doc_0852
session_08698,doc_0824
session_08699,doc_0673
session_08699,doc_0705
session_08700,doc_0870
session_08700,doc_0852
session_08700,doc_0783
session_08701,doc_0409
session_08702,doc_0121
session_08703,doc_0305
session_08704,doc_0914
session_08705,doc_0156
session_08706,doc_0843
session_08707,doc_0139
session_08707,doc_0148
session_08707,doc_0181
session_08707,doc_0542
session_08707,doc_0586
session_08708,doc_0852
session_08708,doc_0836
session_08709,doc_0914
session_08710,doc_0275
session_08710,doc_0305
session_08711,doc_0217
session_08712,doc_0229
session_08712,doc_0413
session_08713,doc_0544
session_08713,doc_0590
session_08713,doc_0495
session_08713,doc_0246
session_08714,doc_0461
session_08714,doc_0439
session_08715,doc_0269
session_08715,doc_0305
session_08715,doc_0166
session_08716,doc_0331
session_08717,doc_0027
session_08718,doc_0031
session_08719,doc_0884
session_08719,doc_0888
session_08719,doc_0905
session_08719,doc_0902
session_08719,doc_0900
session_08719,doc_0918
session_08720,doc_0748
session_08720,doc_0792
session_08720,doc_0757
session_08720,doc_0794
session_08720,doc_0870
session_08720,doc_0857
session_08721,doc_0373
session_08721,doc_0475
session_08722,doc_0617
session_08722,doc_0598
session_08723,doc_0852
session_08724,doc_0862
session_08724,doc_0176
session_08725,doc_0063
session_08725,doc_0039
session_08726,doc_0502
session_08726,doc_0518
session_08726,doc_0492
session_08727,doc_0152
session_08727,doc_0120
session_08728,doc_0703
session_08728,doc_0673
session_08729,doc_0152
session_08729,doc_0148
session_08729,doc_0291
session_08730,doc_0111
session_08730,doc_0149
session_08731,doc_0809
session_08731,doc_0870
session_08731,doc_0852
session_08731,doc_0829
session_08732,doc_0666
session_08732,doc_0884
session_08733,doc_0471
session_08734,doc_0411
session_08734,doc_0474
session_08735,doc_0471
session_08735,doc_0412
session_08736,doc_0363
session_08736,doc_0331
session_08737,doc_0325
session_08737,doc_0342
session_08738,doc_0231
session_08738,doc_0235
session_08738,doc_0238
session_08738,doc_0200
session_08739,doc_0752
session_08740,doc_0152
session_08740,doc_0169
session_08740,doc_0156
session_08741,doc_0044
session_08741,doc_0031
session_08742,doc_0243
session_08742,doc_0229
session_08742,doc_0235
session_08742,doc_0411
session_08743,doc_0331
session_08744,doc_0235
session_08744,doc_0246
session_08744,doc_0215
session_08744,doc_0211
session_08744,doc_0476
session_08745,doc_0412
session_08745,doc_0476
session_08745,doc_0448
session_08745,doc_0208
session_08746,doc_0598
session_08746,doc_0647
session_08746,doc_0627
session_08746,doc_0617
session_08747,doc_0127
session_08747,doc_0148
session_08748,doc_0754
session_08748,doc_0732
session_08748,doc_0871
session_08749,doc_0235
session_08750,doc_0802
session_08750,doc_0795
session_08750,doc_0754
session_08750,doc_0736
session_08750,doc_0621
session_08750,doc_0596
session_08751,doc_0122
session_08752,doc_0443
session_08752,doc_0475
session_08753,doc_0617
session_08753,doc_0608
session_08753,doc_0627
session_08753,doc_0641
session_08753,doc_0611
session_08754,doc_0821
session_08754,doc_0852
session_08755,doc_0518
session_08756,doc_0752
session_08756,doc_0643
session_08757,doc_0229
session_08758,doc_0856
session_08758,doc_0871
session_08759,doc_0779
session_08760,doc_0673
session_08761,doc_0659
session_08762,doc_0656
session_08762,doc_0673
session_08762,doc_0683
session_08762,doc_0689
session_08763,doc_0914
session_08763,doc_0935
session_08763,doc_0331
session_08764,doc_0031
session_08764,doc_0331
session_08765,doc_0322
session_08765,doc_0273
session_08765,doc_0757
session_08766,doc_0305
session_08766,doc_0322
session_08766,doc_0269
session_08767,doc_0466
session_08768,doc_0754
session_08768,doc_0782
session_08768,doc_0752
session_08768,doc_0714
session_08768,doc_0785
session_08769,doc_0148
session_08770,doc_0392
session_08771,doc_0337
session_08771,doc_0460
session_08772,doc_0802
session_08772,doc_0754
session_08772,doc_0803
session_08772,doc_0752
session_08772,doc_0490
session_08773,doc_0724
session_08774,doc_0817
session_08774,doc_0860
session_08774,doc_0869
session_08774,doc_0870
session_08775,doc_0565
session_08775,doc_0564
session_08775,doc_0557
session_08776,doc_0592
session_08776,doc_0518
session_08777,doc_0031
session_08777,doc_0046
session_08777,doc_0606
session_08778,doc_0564
session_08778,doc_0510
session_08778,doc_0590
session_08778,doc_0031
session_08778,doc_0041
session_08779,doc_0412
session_08779,doc_0469
session_08779,doc_0442
session_08779,doc_0413
session_08779,doc_0797
session_08779,doc_0757
session_08780,doc_0689
session_08781,doc_0757
session_08781,doc_0590
session_08782,doc_0764
session_08782,doc_0779
session_08783,doc_0100
session_08783,doc_0092
session_08783,doc_0640
session_08784,doc_0153
session_08784,doc_0127
session_08784,doc_0157
session_08784,doc_0179
session_08784,doc_0276
session_08784,doc_0322
session_08785,doc_0870
session_08786,doc_0894
session_08787,doc_0385
session_08787,doc_0348
session_08788,doc_0898
session_08788,doc_0905
session_08788,doc_0911
session_08788,doc_0913
session_08788,doc_0352
session_08788,doc_0331
session_08789,doc_0086
session_08790,doc_0309
session_08791,doc_0057
session_08792,doc_0522
session_08793,doc_0382
session_08793,doc_0338
session_08794,doc_0401
session_08794,doc_0364
session_08794,doc_0369
session_08794,doc_0362
session_08795,doc_0843
session_08795,doc_0824
session_08795,doc_0844
session_08795,doc_0752
session_08796,doc_0884
session_08797,doc_0839
session_08798,doc_0439
session_08798,doc_0458
session_08798,doc_0615
session_08799,doc_0570
session_08799,doc_0518
session_08800,doc_0420
session_08800,doc_0424
session_08800,doc_0862
session_08801,doc_0206
session_08801,doc_0246
session_08801,doc_0262
session_08802,doc_0362
session_08802,doc_0923
session_08803,doc_0063
session_08803,doc_0032
session_08803,doc_0433
session_08804,doc_0203
session_08804,doc_0235
session_08804,doc_0228
session_08804,doc_0221
session_08805,doc_0469
session_08805,doc_0471
session_08805,doc_0373
session_08805,doc_0381
session_08806,doc_0368
session_08806,doc_0369
session_08806,doc_0341
session_08806,doc_0331
session_08806,doc_0413
session_08807,doc_0673
session_08808,doc_0816
session_08808,doc_0862
session_08809,doc_0235
session_08809,doc_0515
session_08810,doc_0119
session_08811,doc_0229
session_08811,doc_0248
session_08811,doc_0235
session_08811,doc_0238
session_08811,doc_0208
session_08811,doc_0617
session_08812,doc_0412
session_08812,doc_0459
session_08812,doc_0456
session_08812,doc_0469
session_08813,doc_0658
session_08814,doc_0441
session_08814,doc_0451
session_08814,doc_0413
session_08814,doc_0471
session_08814,doc_0434
session_08814,doc_0381
session_08815,doc_0412
session_08815,doc_0476
session_08815,doc_0836
session_08816,doc_0618
session_08816,doc_0617
session_08816,doc_0645
session_08816,doc_0644
session_08817,doc_0120
session_08817,doc_0103
session_08818,doc_0262
session_08819,doc_0748
session_08820,doc_0640
session_08820,doc_0235
session_08821,doc_0625
session_08821,doc_0616
session_08821,doc_0443
session_08822,doc_0041
session_08822,doc_0068
session_08822,doc_0615
session_08823,doc_0469
session_08824,doc_0799
session_08824,doc_0802
session_08824,doc_0859
session_08825,doc_0297
session_08826,doc_0885
session_08826,doc_0931
session_08827,doc_0391
session_08827,doc_0396
session_08827,doc_0917
session_08828,doc_0754
session_08828,doc_0764
session_08828,doc_0868
session_08829,doc_0345
session_08830,doc_0565
session_08831,doc_0124
session_08832,doc_0518
session_08833,doc_0870
session_08833,doc_0852
session_08833,doc_0858
session_08833,doc_0095
session_08834,doc_0028
session_08835,doc_0848
session_08835,doc_0852
